timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Vapor Pressure Deficit [2 m],Basel Soil Moisture [0-7 cm down]
20160802T1000,24.060246,0,48.262,12.387348,234.46233,14.953021,0.26
20160802T1100,24.210245,0,46.211235,13.830749,231.3402,15.686789,0.258
20160802T1200,24.060246,0,46.8479,14.986553,245.89777,15.361716,0.256
20160802T1300,23.450245,0,49.41919,14.934577,254.62375,14.089812,0.255
20160802T1400,22.670246,0,55.12707,13.441071,262.30396,11.921687,0.254
20160802T1500,22.280245,0,57.42569,10.105681,265.91437,11.045169,0.254
20160802T1600,20.660246,0.8,67.36791,3.0758414,249.44395,7.6637135,0.259
20160802T1700,19.750246,0.4,73.73069,1.4399999,89.99999,5.830757,0.262
20160802T1800,19.290245,0.3,80.0513,3.319036,102.52881,4.302614,0.261
20160802T1900,18.830246,0.3,82.28699,3.396233,122.00538,3.711998,0.261
20160802T2000,18.320246,0,87.12348,3.8268526,138.81407,2.613369,0.261
20160802T2100,17.580246,0,91.52984,4.510787,151.38954,1.6406269,0.261
20160802T2200,18.180244,0,86.998955,4.2136917,160.01689,2.6154823,0.262
20160802T2300,17.940245,0,87.70626,5.154415,155.22485,2.436039,0.262
20160803T0000,17.400246,0,89.65683,4.829907,153.43495,1.9807072,0.262
20160803T0100,16.640245,0,92.30111,3.4152596,161.56505,1.4047947,0.261
20160803T0200,16.070246,0,94.50257,3.4152596,161.56505,0.9672241,0.261
20160803T0300,15.860246,0,95.291275,2.968636,165.96376,0.8173828,0.261
20160803T0400,15.860246,0,94.61612,4.2136917,160.01689,0.93458176,0.26
20160803T0500,16.530245,0,91.70101,5.3517847,160.34618,1.5037041,0.26
20160803T0600,18.400246,0,84.37971,6.638072,167.47119,3.1862335,0.26
20160803T0700,20.260244,0,77.61123,6.489992,176.82018,5.1294193,0.259
20160803T0800,21.970245,0,68.99413,8.427383,199.98311,7.892908,0.258
20160803T0900,23.540245,0,61.34436,10.383987,213.69006,10.826736,0.257
20160803T1000,24.830246,0,56.462547,6.4096174,218.15723,13.178766,0.251
20160803T1100,25.850245,0,51.371185,7.7043357,217.40535,15.643854,0.248
20160803T1200,26.610245,0,46.896557,7.653705,221.18593,17.870705,0.246
20160803T1300,27.650246,0,43.113,7.653705,228.81409,20.353176,0.244
20160803T1400,28.190245,0,40.08509,7.7043357,232.59465,22.125088,0.242
20160803T1500,28.760244,0,38.443775,7.7879906,236.30994,23.499393,0.24
20160803T1600,28.650246,0,37.268875,7.4128532,240.9454,23.795065,0.239
20160803T1700,28.130245,0,37.492645,6.489992,250.55997,23.001617,0.238
20160803T1800,26.420246,0,48.391327,4.0249224,280.30487,17.17354,0.237
20160803T1900,24.810246,0,45.64743,5.8048253,299.74487,16.432793,0.237
20160803T2000,22.540245,0,54.769493,4.072935,315,11.921895,0.237
20160803T2100,19.020245,0,70.1795,5.0911684,225,6.324113,0.236
20160803T2200,20.270245,0,65.425354,4.896529,197.10272,7.9262,0.236
20160803T2300,17.180244,0,81.01821,4.6938252,184.39871,3.5846148,0.236
20160804T0000,16.170246,0,85.51579,3.9763298,174.80557,2.5647306,0.236
20160804T0100,15.400246,0,87.76336,4.0249224,169.69516,2.0622778,0.236
20160804T0200,15.070246,0,88.65934,4.5536795,161.56505,1.8710527,0.236
20160804T0300,14.830245,0,88.872086,4.6800003,157.38013,1.8077097,0.236
20160804T0400,14.680245,0,88.16048,3.5455887,156.0375,1.9047356,0.235
20160804T0500,15.520246,0,84.49778,3.0758414,159.44395,2.632886,0.235
20160804T0600,18.170246,0,73.98523,4.379589,170.53767,5.230221,0.235
20160804T0700,20.540245,0,63.50202,3.2599385,173.6598,8.508239,0.234
20160804T0800,22.740246,0,55.725716,3.319036,192.52881,11.812871,0.234
20160804T0900,24.640245,0,49.542824,3.6,233.1301,15.1003685,0.232
20160804T1000,26.150246,0,46.316433,2.2768397,288.43497,17.580418,0.232
20160804T1100,27.250246,0,42.166447,6.1305785,319.76367,20.211216,0.23
20160804T1200,27.620245,0,40.64049,6.28713,346.7595,21.200443,0.228
20160804T1300,26.880245,0,44.124485,6.12,331.92752,19.105839,0.226
20160804T1400,25.630245,0,49.16254,7.8954163,335.77228,16.141672,0.225
20160804T1500,23.970245,0,54.277576,11.808878,322.43143,13.142939,0.225
20160804T1600,21.240246,0.3,65.59014,16.199999,323.13013,8.375598,0.227
20160804T1700,18.760244,1.3,78.8502,11.592894,323.84183,4.4128094,0.24
20160804T1800,17.050245,3.2,94.72433,3.6,323.13013,0.9880905,0.287
20160804T1900,16.950245,2.9,97.61233,5.1919937,236.30994,0.44435692,0.348
20160804T2000,16.460245,2.9,95.31248,5.815978,248.1986,0.84555244,0.404
20160804T2100,16.050245,2,95.667564,4.198285,239.03624,0.76127625,0.426
20160804T2200,16.570246,1,95.93043,4.3349743,221.63354,0.7392559,0.379
20160804T2300,16.240246,0.3,93.29762,3.7585104,253.30075,1.1921215,0.377
20160805T0000,16.220245,0,91.44472,3.6179552,275.7106,1.519743,0.372
20160805T0100,16.000246,0,93.9516,4.5536795,288.43497,1.0594006,0.368
20160805T0200,15.440246,0.3,92.89383,5.0528407,274.08563,1.2007113,0.365
20160805T0300,14.920245,0.4,93.534515,5.1544156,282.09476,1.0564337,0.365
20160805T0400,14.680245,0.2,93.76721,5.0142193,291.0375,1.0027275,0.363
20160805T0500,14.640245,0.3,92.243935,6.2145634,280.008,1.244564,0.363
20160805T0600,15.090245,0.5,89.71311,7.208994,267.1376,1.6993866,0.361
20160805T0700,15.610246,0,85.288376,7.2359104,264.28943,2.5131102,0.36
20160805T0800,16.620245,0,83.252144,7.2,270,3.0520363,0.358
20160805T0900,17.730246,0.1,76.87219,7.5942073,275.44034,4.5224466,0.356
20160805T1000,17.980246,0.1,73.084015,5.904439,232.43141,5.346962,0.349
20160805T1100,18.760244,0,69.62478,8.714677,231.70984,6.3376513,0.346
20160805T1200,19.240246,0,66.50336,9.346143,254.35776,7.2021494,0.342
20160805T1300,19.620245,0,63.253628,9.885262,259.50854,8.090479,0.339
20160805T1400,19.840246,0,61.370052,10.105681,265.91437,8.622492,0.336
20160805T1500,19.380245,0,64.42119,9,270,7.7170296,0.333
20160805T1600,19.820246,0,64.39113,6.849467,273.0128,7.938281,0.331
20160805T1700,19.950245,0,64.9292,6.130579,273.36646,7.881794,0.329
20160805T1800,19.220245,0,71.187515,5.0911684,278.1301,6.1872654,0.328
20160805T1900,17.980246,0.1,76.16216,3.319036,282.5288,4.7354765,0.326
20160805T2000,16.940245,0,80.9332,3.6179552,264.28943,3.5461683,0.325
20160805T2100,15.710245,0,87.390785,4.3349743,228.36647,2.1678476,0.324
20160805T2200,14.920245,0,91.181015,4.379589,189.46233,1.4409866,0.322
20160805T2300,13.760245,0,94.65102,4.3349743,221.63354,0.8106165,0.321
20160806T0000,13.600245,0,95.39433,2.5455842,261.8699,0.69072247,0.32
20160806T0100,13.570246,0,92.483406,3.0758414,200.55605,1.1250744,0.319
20160806T0200,12.530245,0,94.91083,5.154415,204.77515,0.7115345,0.318
20160806T0300,12.090245,0,95.58921,5.315336,208.30077,0.5990515,0.317
20160806T0400,11.990245,0,95.26749,5.6233797,219.80557,0.63851357,0.316
20160806T0500,11.830245,0,96.990555,3.4152596,198.43495,0.40176105,0.315
20160806T0600,14.090245,0,90.5854,2.9024127,209.74489,1.4577312,0.314
20160806T0700,16.100246,0,83.736565,2.2768397,251.56506,2.8669052,0.313
20160806T0800,18.350245,0,75.38204,2.9024127,299.74487,5.005809,0.311
20160806T0900,20.340246,0,65.869286,3.6,323.13013,7.8584566,0.31
20160806T1000,21.320246,0,60.791996,1.2979984,326.30994,9.590595,0.306
20160806T1100,22.150246,0,55.613777,1.9386592,248.1986,11.424138,0.304
20160806T1200,22.900246,0,51.81171,3.8268526,311.1859,12.982902,0.301
20160806T1300,23.390245,0,48.91531,4.3349743,318.36646,14.17857,0.299
20160806T1400,23.710245,0,46.689735,4.072935,315,15.08547,0.296
20160806T1500,23.620245,0,45.28776,5.1919937,326.30994,15.398209,0.295
20160806T1600,23.670246,0,46.215664,6.489992,340.55997,15.1828785,0.293
20160806T1700,22.850245,0,51.661976,7.6367526,351.8699,12.983713,0.292
20160806T1800,21.630245,0,55.739223,6.12,360,11.034737,0.291
20160806T1900,19.170246,0,70.39226,5.8048253,7.125,6.3381968,0.29
20160806T2000,16.700245,0,82.12754,6.2145634,10.00798,3.2736301,0.29
20160806T2100,15.890245,0,86.047424,7.342588,11.309921,2.4266758,0.289
20160806T2200,15.520246,0,89.04596,5.0528407,355.91437,1.860426,0.289
20160806T2300,14.910245,0,90.70401,4.3498964,24.443954,1.5179462,0.289
20160807T0000,14.650246,0,90.86419,3.8939953,33.690063,1.4669123,0.288
20160807T0100,14.510245,0,90.49688,3.563818,44.999985,1.5121126,0.288
20160807T0200,14.420245,0,89.66051,2.2768397,71.56504,1.635622,0.287
20160807T0300,14.080245,0,90.46529,1.1384199,71.56504,1.4753704,0.287
20160807T0400,13.620245,0,90.85095,2.0991426,59.036232,1.3738956,0.287
20160807T0500,12.970245,0,92.93903,1.609969,63.43495,1.01618,0.286
20160807T0600,15.680245,0,86.591156,1.8,89.99999,2.300888,0.286
20160807T0700,18.030245,0,77.01989,1.9386592,68.19859,4.579509,0.285
20160807T0800,20.120245,0,68.584564,2.9024127,29.744873,7.1352425,0.284
20160807T0900,21.860245,0,62.89082,3.8773184,21.801407,9.38316,0.282
20160807T1000,23.280245,0,56.07972,3.319036,40.601288,12.109116,0.279
20160807T1100,24.460245,0,49.01004,4.39436,34.99202,15.095797,0.277
20160807T1200,25.460245,0,44.782825,4.6800003,22.619858,17.355583,0.275
20160807T1300,26.050245,0,41.887043,4.802999,12.994629,18.918358,0.272
20160807T1400,26.550245,0,40.959106,4.452954,14.03624,19.798443,0.27
20160807T1500,26.790245,0,39.640194,3.5455887,23.962494,20.529833,0.268
20160807T1600,26.840246,0,40.155884,2.7416782,23.198593,20.4146,0.266
20160807T1700,26.350245,0,41.63978,2.9024127,7.125,19.339878,0.265
20160807T1800,24.630245,0,49.702583,3.0758414,339.44397,15.043529,0.264
20160807T1900,21.370245,0,62.617256,2.968636,345.96375,9.172283,0.264
20160807T2000,20.220245,0,66.27534,1.484318,104.03624,7.707405,0.264
20160807T2100,18.860245,0,72.10279,1.9386592,158.1986,5.857235,0.264
20160807T2200,16.250246,0,85.0231,4.379589,189.46233,2.665577,0.263
20160807T2300,14.960245,0,90.056404,3.6179552,174.28941,1.6289463,0.263
20160808T0000,14.870245,0,89.16773,3.8773184,158.1986,1.7642374,0.262
20160808T0100,14.500245,0,89.66684,3.4152596,161.56505,1.6431217,0.262
20160808T0200,13.820246,0,90.92528,2.968636,165.96376,1.3806257,0.262
20160808T0300,13.570246,0,92.11762,2.9024127,172.87498,1.1798248,0.262
20160808T0400,13.630245,0,91.514824,3.6179552,174.28941,1.2750349,0.262
20160808T0500,15.0602455,0,85.90524,4.73506,171.25385,2.3239403,0.262
20160808T0600,17.660246,0,78.535965,6.2145634,169.99202,4.1785707,0.261
20160808T0700,20.020245,0,69.91595,5.0528407,184.08562,6.7905483,0.261
20160808T0800,22.080246,0,63.226135,5.154415,204.77515,9.424442,0.26
20160808T0900,23.980246,0,59.007362,6.9153743,231.3402,11.790468,0.258
20160808T1000,25.700245,0,52.067265,5.0911684,225,15.282938,0.252
20160808T1100,26.640245,0,48.85907,5.8048253,240.25513,17.240814,0.25
20160808T1200,27.430244,0,47.391903,6.6185193,247.61987,18.580688,0.248
20160808T1300,27.850245,0,44.824154,8.12197,257.19574,19.973772,0.246
20160808T1400,28.090246,0,44.484955,10.086427,272.0454,20.380848,0.244
20160808T1500,27.630245,0,47.171104,10.538843,277.85333,18.879091,0.243
20160808T1600,27.120245,0,48.797375,10.739833,283.57043,17.757471,0.242
20160808T1700,26.220245,0,51.46724,9.178235,295.55997,15.95974,0.241
20160808T1800,24.930244,0,53.71578,7.145796,310.91437,14.094364,0.241
20160808T1900,22.780245,0,64.16092,8.707237,330.25513,9.585566,0.24
20160808T2000,21.610245,0,70.581154,9.6932955,344.93152,7.32547,0.24
20160808T2100,20.120245,0,76.25742,8.759178,350.5377,5.39254,0.24
20160808T2200,20.120245,0.1,72.84789,6.638072,347.4712,6.166931,0.241
20160808T2300,19.780245,0,72.458046,5.00128,329.7436,6.1246605,0.241
20160809T0000,19.140245,0,75.41438,4.6102495,321.3402,5.253235,0.242
20160809T0100,18.660246,0.1,77.21817,5.6002855,315,4.723591,0.243
20160809T0200,17.890245,0.2,81.270256,4.5820518,315,3.6996555,0.244
20160809T0300,17.550245,0.1,83.0928,3.6,323.13013,3.2686253,0.245
20160809T0400,17.080246,0,86.055954,4.6800003,337.38013,2.6165905,0.246
20160809T0500,17.220245,0,84.19396,6.9899354,348.11133,2.9924793,0.246
20160809T0600,17.780245,0,79.73902,9.36,360,3.9744043,0.246
20160809T0700,18.230246,0,76.15287,9.9571085,12.528793,4.8125763,0.246
20160809T0800,18.230246,0,73.561104,7.771331,13.392487,5.335619,0.25
20160809T0900,17.930244,0,73.74967,6.87779,6.0090027,5.1982956,0.252
20160809T1000,18.570246,0.1,60.38096,8.699793,335.55603,8.168328,0.246
20160809T1100,18.530245,0,60.776485,7.42159,337.16635,8.0664835,0.246
20160809T1200,18.470245,0,63.75106,4.8433046,318.01282,7.426691,0.245
20160809T1300,18.330246,0,64.658714,2.3051248,321.3402,7.177249,0.244
20160809T1400,18.650246,0,62.865685,1.0182338,225,7.694607,0.245
20160809T1500,18.950245,0,60.916985,1.9386592,201.8014,8.252187,0.245
20160809T1600,18.950245,0,59.949776,3.671294,191.30994,8.456409,0.244
20160809T1700,18.780245,0,60.310375,6.12,180,8.291452,0.244
20160809T1800,18.110245,0,67.05844,5.4119864,183.81407,6.5978403,0.244
20160809T1900,16.840246,0,70.68636,5.4119864,176.18593,5.4173584,0.244
20160809T2000,15.640245,0,78.180046,5.7599998,180,3.734582,0.244
20160809T2100,14.350245,0,84.81272,5.506941,191.30994,2.391615,0.244
20160809T2200,14.240245,0,83.68103,3.4152596,198.43495,2.5515404,0.245
20160809T2300,13.800245,0,85.71488,3.2599385,173.6598,2.1705027,0.245
20160810T0000,13.600245,0,86.380936,0.71999997,180,2.0424814,0.245
20160810T0100,13.500245,0,86.54337,1.2979984,303.69006,2.004984,0.245
20160810T0200,13.420245,0,86.82398,2.7416782,336.8014,1.9529381,0.245
20160810T0300,13.430245,0,86.94073,3.6,323.13013,1.9368992,0.245
20160810T0400,13.050245,0,88.12947,3.096837,324.46234,1.7173347,0.245
20160810T0500,12.160245,0,90.19888,3.563818,315,1.3373089,0.245
20160810T0600,14.110246,0,84.33591,5.4833565,336.8014,2.428544,0.245
20160810T0700,15.070246,0,79.77248,7.8625183,344.0546,3.337264,0.245
20160810T0800,16.430246,0.1,70.46534,8.311245,342.34988,5.3173704,0.245
20160810T0900,17.360245,0,63.58421,8.209263,344.74487,6.955925,0.244
20160810T1000,18.070246,0,48.303757,6.439876,333.43497,10.328123,0.243
20160810T1100,18.800245,0,43.076973,7.9036193,329.93143,11.90656,0.242
20160810T1200,19.240246,0,38.561836,8.4963045,323.61566,13.209887,0.24
20160810T1300,19.600245,0,37.413628,8.714677,321.70984,13.762529,0.239
20160810T1400,19.280245,0,38.600662,9.686609,318.01282,13.234576,0.238
20160810T1500,19.290245,0,40.175243,11.019764,321.6325,12.903236,0.237
20160810T1600,18.640245,0,44.212963,11.592894,323.84183,11.552386,0.237
20160810T1700,17.890245,0,48.923786,12.24,331.92752,10.089003,0.236
20160810T1800,16.700245,0.1,53.793186,11.27553,343.30075,8.463527,0.236
20160810T1900,15.210245,0,62.31625,8.669949,355.23636,6.273696,0.241
20160810T2000,14.3102455,0,70.5686,7.5685663,2.7262878,4.6226892,0.242
20160810T2100,13.180245,0,78.80061,6.162207,6.7098236,3.0931969,0.243
20160810T2200,11.930245,0,83.62252,4.452954,345.96375,2.2009115,0.238
20160810T2300,12.550245,0,78.54331,5.1544156,347.90524,3.0038853,0.238
20160811T0000,12.020246,0,80.681046,1.9386592,338.1986,2.611701,0.238
20160811T0100,10.670245,0,86.71608,2.4149535,296.56506,1.6417618,0.238
20160811T0200,10.000245,0,88.62257,3.5455887,293.9625,1.3444357,0.238
20160811T0300,9.700245,0,89.87638,2.9024127,299.74487,1.17239,0.238
20160811T0400,9.440246,0,90.039116,3.0758414,339.44397,1.1335106,0.238
20160811T0500,9.710245,0,88.534836,2.5455842,351.8699,1.3286438,0.237
20160811T0600,11.120245,0,85.30235,2.8799999,360,1.8718157,0.237
20160811T0700,12.930245,0,77.28219,3.6179552,5.7105865,3.2608652,0.237
20160811T0800,14.750245,0,68.76822,2.5455842,351.8699,5.0473623,0.237
20160811T0900,16.510246,0,58.830227,2.0364676,315,7.4500885,0.236
20160811T1000,17.660246,0,53.717545,1.8,270,9.010167,0.232
20160811T1100,18.620245,0,48.192204,3.2599385,276.34018,10.714899,0.231
20160811T1200,19.560246,0,43.62662,4.379589,279.46234,12.365442,0.23
20160811T1300,20.420246,0,39.424313,6.0347,287.35403,14.016604,0.228
20160811T1400,21.020245,0,36.79108,6.489992,289.44003,15.178376,0.227
20160811T1500,21.410246,0,35.444168,6.9899354,281.88867,15.878514,0.226
20160811T1600,21.510244,0,35.796196,7.9526596,275.19443,15.889267,0.225
20160811T1700,20.800245,0,37.268726,8.473393,282.26477,14.860567,0.224
20160811T1800,19.450245,0,40.55993,6.130579,273.36646,12.948976,0.224
20160811T1900,18.240246,0,46.711628,6.162207,263.29016,10.760871,0.224
20160811T2000,17.170246,0,52.929028,5.5887027,255.06857,8.883472,0.223
20160811T2100,16.620245,0,56.11026,5.815978,248.1986,7.9982243,0.223
20160811T2200,15.820246,0,65.4538,4.8965297,216.02737,5.9814672,0.225
20160811T2300,15.680245,0,64.98092,5.154415,204.77515,6.0090923,0.225
20160812T0000,15.720245,0,64.50709,4.452954,194.03624,6.106064,0.225
20160812T0100,15.880245,0,63.243507,5.2416787,195.9454,6.388706,0.224
20160812T0200,15.990245,0,62.543095,6.0347,197.35403,6.5565157,0.224
20160812T0300,15.900246,0,63.463154,5.506941,191.30994,6.358679,0.224
20160812T0400,15.860246,0,64.4514,6.130579,183.36646,6.1708393,0.224
20160812T0500,15.750245,0,67.05001,6.130579,183.36646,5.6795177,0.224
20160812T0600,16.170246,0,67.13988,5.8603754,190.61966,5.818568,0.224
20160812T0700,17.000246,0,64.57796,6.28713,193.24052,6.613208,0.223
20160812T0800,18.260244,0,60.22561,6.9527545,201.2505,8.042026,0.223
20160812T0900,19.810246,0,57.11551,7.928177,219.47246,9.554287,0.222
20160812T1000,21.340246,0,54.462246,5.1165614,219.28941,11.152614,0.221
20160812T1100,22.570246,0,50.707314,4.8965297,216.02737,13.016385,0.219
20160812T1200,23.670246,0,47.775063,4.39436,235.00798,14.742673,0.218
20160812T1300,24.350245,0,46.58747,3.7585104,253.30075,15.708813,0.217
20160812T1400,24.930244,0,44.991795,2.52,270,16.750973,0.216
20160812T1500,25.320246,0,43.433094,1.2979984,303.69006,17.631937,0.215
20160812T1600,25.350245,0,43.040546,1.2979984,33.690063,17.786112,0.214
20160812T1700,25.240246,0,42.9243,1.8,53.130096,17.705751,0.214
20160812T1800,24.450245,0,44.82898,3.0758414,69.443954,16.323807,0.213
20160812T1900,22.650246,0,50.72868,4.379589,80.537674,13.074305,0.213
20160812T2000,19.940245,0,62.455906,5.8048253,97.125015,8.432396,0.213
20160812T2100,16.370245,0,78.860825,4.802999,102.99461,3.7913036,0.213
20160812T2200,16.380245,0,81.871826,3.219938,116.56505,3.2533598,0.212
20160812T2300,15.600245,0,84.95202,3.7064266,119.054596,2.5689173,0.212
20160813T0000,15.010245,0,87.32497,3.7064266,119.054596,2.0831223,0.212
20160813T0100,14.350245,0,88.65584,3.6,126.869896,1.7864208,0.212
20160813T0200,13.950245,0,88.21142,3.8268526,138.81407,1.8087616,0.212
20160813T0300,13.500245,0,87.52819,3.8939953,146.30994,1.8582506,0.212
20160813T0400,13.220245,0,88.38022,4.0249224,153.43495,1.6998863,0.212
20160813T0500,13.230246,0,88.20472,4.3498964,155.55605,1.7266903,0.212
20160813T0600,16.470245,0,78.461334,5.3517847,160.34618,3.887702,0.212
20160813T0700,18.780245,0,69.49174,4.2136917,160.01689,6.373399,0.212
20160813T0800,21.100245,0,60.54162,4.1046314,164.74487,9.521991,0.211
20160813T0900,23.150246,0,53.962368,3.6179552,174.28941,12.593216,0.21
20160813T1000,24.980246,0,48.00449,3.396233,147.99461,15.881013,0.206
20160813T1100,26.300245,0,43.47627,3.7585104,163.30075,18.675884,0.204
20160813T1200,27.380245,0,41.245384,2.9024127,172.87498,20.690693,0.203
20160813T1300,28.190245,0,39.61502,0.71999997,180,22.298672,0.201
20160813T1400,28.690245,0,37.724182,0.8049845,26.565033,23.677433,0.2
20160813T1500,29.080246,0,36.395103,1.0182338,44.999985,24.737303,0.199
20160813T1600,29.130245,0,35.719955,1.08,89.99999,25.072536,0.198
20160813T1700,28.700245,0,36.867718,1.0182338,135,24.017048,0.197
20160813T1800,27.060246,0,41.78313,0.35999998,180,20.118828,0.197
20160813T1900,24.550245,0,50.699036,0.71999997,89.99999,14.674867,0.197
20160813T2000,22.620245,0,57.621735,0.8049845,153.43495,11.22468,0.197
20160813T2100,19.510244,0,69.22708,1.8,126.869896,6.7289953,0.197
20160813T2200,17.690245,0,76.36468,1.8,89.99999,4.610011,0.197
20160813T2300,16.690245,0,82.39509,2.9024127,119.74488,3.2225695,0.197
20160814T0000,16.270247,0,85.74986,2.3051248,141.34018,2.5394745,0.197
20160814T0100,16.010246,0,86.906845,2.3051248,141.34018,2.2947855,0.197
20160814T0200,15.730246,0,87.67867,2.5959969,146.30994,2.1210747,0.197
20160814T0300,15.390245,0,88.45472,2.0364676,135,1.9445086,0.197
20160814T0400,14.940246,0,89.114975,2.0991426,120.96376,1.7808685,0.197
20160814T0500,15.580245,0,87.43584,2.3051248,128.6598,2.1421356,0.197
20160814T0600,18.670246,0,77.7724,3.396233,147.99461,4.6115704,0.197
20160814T0700,21.360245,0,65.78599,2.5455842,135,8.389639,0.196
20160814T0800,23.420246,0,59.949192,2.0364676,135,11.136326,0.196
20160814T0900,25.320246,0,55.682037,1.5273507,135,13.813934,0.195
20160814T1000,27.310246,0,47.482193,1.5273507,135,18.418406,0.19
20160814T1100,28.580246,0,43.76299,0,180,21.244928,0.189
